customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Churn_numeric,TotalServices,TenureGroup,AvgMonthlySpend,SupportCount,SpendTrend,tenure_score,charges_score,services_score,value_score,ValueTier,ChurnProbability,RiskCategory
2453-SAFNS,0,1,0,0,54,1,2,0,0,2,0,2,2,0,1,0,3,72.1,3886.05,0,0,5,2,71.96388888888889,1,0.13611111111110574,2,1,2,5,High,0.06697972867235046,Low Risk
9558-IHEZX,0,0,0,0,71,1,2,1,2,2,2,0,2,2,2,1,1,106.75,7283.25,0,0,7,2,102.58098591549296,2,4.16901408450704,2,2,2,6,High,0.0656103556035714,Low Risk
9617-UDPEU,0,0,0,0,22,1,0,2,1,1,1,1,1,1,1,1,3,19.25,412.55,0,0,1,0,18.75227272727273,0,0.49772727272727124,1,0,0,1,Low,0.04026406047489152,Low Risk
6340-DACFT,0,0,1,1,50,1,0,2,1,1,1,1,1,1,2,0,1,20.55,1070.25,0,0,1,2,21.405,0,-0.8550000000000004,2,0,0,2,Low,0.004500308685128288,Low Risk
4955-VCWBI,0,0,1,1,43,1,0,2,1,1,1,1,1,1,1,0,3,20.0,817.95,0,0,1,1,19.022093023255817,0,0.9779069767441833,1,0,0,1,Low,0.012277904710418617,Low Risk
6813-GZQCG,0,0,1,1,45,1,2,2,1,1,1,1,1,1,2,1,1,24.65,1171.3,0,0,2,1,26.028888888888886,0,-1.3788888888888877,1,0,1,2,Low,0.008643422409086093,Low Risk
7426-GSWPO,1,1,0,0,64,1,2,1,2,2,0,0,2,2,0,1,0,103.5,6548.65,0,0,6,2,102.32265625,1,1.1773437500000057,2,2,2,6,High,0.32669838525881917,Medium Risk
3389-KTRXV,0,0,1,1,23,1,2,2,1,1,1,1,1,1,2,0,3,23.85,625.65,0,0,2,0,27.202173913043477,0,-3.352173913043476,1,0,1,2,Low,0.015569080175198103,Low Risk
3118-UHVVQ,0,0,1,0,68,1,2,2,1,1,1,1,1,1,2,0,1,25.8,1911.5,0,0,2,2,28.110294117647058,0,-2.3102941176470573,2,0,1,3,Medium,0.004165956296964708,Low Risk
1031-IIDEO,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.85,70.85,1,1,1,3,70.85,0,0.0,0,1,0,1,Low,0.6991010979225208,Medium Risk
5832-XKAES,1,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,1,69.8,134.7,1,1,1,3,67.35,0,2.450000000000003,0,1,0,1,Low,0.6571451748176307,Medium Risk
3205-MXZRA,1,0,0,0,26,1,0,0,0,0,0,2,2,0,1,0,1,59.45,1507.0,0,0,3,1,57.96153846153846,1,1.488461538461543,1,1,1,3,Medium,0.06948031057431715,Low Risk
4701-AHWMW,1,0,1,0,55,0,1,0,0,0,2,2,2,2,0,1,0,54.55,2978.3,1,1,4,2,54.150909090909096,2,0.3990909090909014,2,1,2,5,High,0.19950094361167542,Low Risk
8317-BVKSO,1,0,0,0,14,1,0,2,1,1,1,1,1,1,0,1,2,20.05,299.3,0,0,1,0,21.37857142857143,0,-1.3285714285714292,0,0,0,0,Low,0.11028733387479771,Low Risk
5702-KVQRD,1,0,1,0,71,1,0,0,2,0,2,2,2,2,2,1,2,82.55,5832.65,0,0,6,2,82.14999999999999,3,0.4000000000000057,2,1,2,5,High,0.015056548085327394,Low Risk
0083-PIVIK,1,0,0,0,64,1,2,0,2,2,2,2,2,0,1,0,2,81.25,5567.55,0,0,7,2,86.99296875,3,-5.742968750000003,2,1,2,5,High,0.030100096321626434,Low Risk
9210-IAHGH,0,0,0,0,7,1,0,0,0,0,0,2,2,2,0,1,1,70.75,450.8,1,1,4,3,64.4,1,6.349999999999994,0,1,2,3,Medium,0.4431868356075489,Medium Risk
6169-PGNCD,0,0,0,0,57,1,0,0,2,2,2,2,2,0,2,1,1,74.3,4166.35,0,0,6,2,73.09385964912282,3,1.2061403508771775,2,1,2,5,High,0.011766406404304994,Low Risk
0023-XUOPT,0,0,1,0,13,1,2,1,0,2,2,0,2,0,0,0,2,94.1,1215.6,1,1,5,0,93.5076923076923,1,0.5923076923076991,0,2,2,4,Medium,0.5372928557075669,Medium Risk
4592-IWTJI,0,0,1,1,3,0,1,0,2,0,0,0,0,0,0,0,1,29.7,91.7,1,1,1,3,30.566666666666666,1,-0.8666666666666671,0,0,0,0,Low,0.40235682478585744,Medium Risk
4909-JOUPP,1,1,1,0,72,1,2,1,0,2,2,2,2,2,2,0,1,109.7,7898.45,0,0,7,2,109.70069444444444,2,-0.000694444444434339,2,2,2,6,High,0.07326488872827863,Low Risk
4657-FWVFY,0,0,1,1,40,1,2,1,0,2,2,0,2,0,0,1,1,96.35,3915.4,0,0,5,1,97.885,1,-1.5350000000000108,1,2,2,5,High,0.41846956534264174,Medium Risk
2257-BOVXD,1,0,1,0,14,1,2,0,0,0,0,2,2,0,0,1,1,66.6,979.5,0,0,4,0,69.96428571428571,1,-3.364285714285714,0,1,2,3,Medium,0.30764237117829235,Medium Risk
7729-JTEEC,1,0,1,1,2,1,0,0,0,0,0,0,0,0,0,1,2,44.5,90.05,0,0,1,3,45.025,0,-0.5249999999999986,0,0,0,0,Low,0.4097349749167972,Medium Risk
7632-MNYOY,1,1,0,0,66,1,2,1,0,2,2,2,2,2,1,0,1,110.9,7432.05,1,1,7,2,112.60681818181818,2,-1.7068181818181785,2,2,2,6,High,0.18065444359979757,Low Risk
6518-LGAOV,0,0,1,0,38,1,2,1,0,0,2,2,2,2,0,1,2,105.0,4026.4,1,1,6,1,105.9578947368421,2,-0.9578947368421069,1,2,2,5,High,0.5140623644507559,Medium Risk
7242-QZLXF,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,2,25.3,25.3,1,1,0,3,25.3,0,0.0,0,0,0,0,Low,0.6092905845014752,Medium Risk
4576-CSAJH,1,0,0,0,22,1,0,0,0,2,0,2,0,0,1,1,1,55.15,1193.05,1,1,3,0,54.22954545454545,1,0.9204545454545467,1,1,1,3,Medium,0.05556895730069451,Low Risk
1000-AJSLD,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,20.1,20.1,1,1,1,3,20.1,0,0.0,0,0,0,0,Low,0.27468415584547223,Low Risk
9696-RMYBA,1,0,0,0,5,1,0,1,0,0,0,0,2,0,0,1,3,80.1,398.55,0,0,2,3,79.71000000000001,0,0.38999999999998636,0,1,1,2,Low,0.7363204634262939,High Risk
8690-UPCZI,1,0,1,1,29,1,2,0,2,0,0,2,2,0,1,0,0,69.05,1958.45,0,0,5,1,67.53275862068966,2,1.5172413793103345,1,1,2,4,Medium,0.043057372360474494,Low Risk
1062-LHZOD,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,3,69.9,69.9,1,1,1,3,69.9,0,0.0,0,1,0,1,Low,0.6470046609610194,Medium Risk
9770-LXDBK,0,0,0,0,3,1,0,2,1,1,1,1,1,1,0,0,3,20.4,63.15,0,0,1,3,21.05,0,-0.6500000000000021,0,0,0,0,Low,0.2190285464189548,Low Risk
4086-WITJG,1,0,1,1,71,1,0,2,1,1,1,1,1,1,2,0,1,19.7,1301.1,0,0,1,2,18.325352112676054,0,1.3746478873239454,2,0,0,2,Low,0.0016357972482647146,Low Risk
8344-WFMFH,1,0,0,1,9,1,0,0,0,2,0,0,0,0,0,1,2,50.1,484.05,0,0,2,3,53.78333333333333,0,-3.68333333333333,0,0,1,1,Low,0.31976662090154623,Medium Risk
9600-NAXZN,1,0,0,0,43,1,2,1,0,2,0,0,2,2,0,1,2,101.4,4528.0,1,1,5,1,105.30232558139535,0,-3.9023255813953455,1,2,2,5,High,0.5437936160901379,Medium Risk
8822-KNBHV,0,0,0,0,48,1,2,0,2,2,2,0,2,2,1,1,1,83.45,3887.85,0,0,7,1,80.996875,2,2.453125,2,1,2,5,High,0.07840170419082125,Low Risk
8404-FYDIB,1,0,0,0,26,1,2,1,2,2,0,0,0,0,0,1,1,86.65,2208.75,0,0,4,1,84.95192307692308,1,1.6980769230769255,1,2,2,5,High,0.34255617872375616,Medium Risk
2791-SFVEW,0,0,0,0,9,1,0,2,1,1,1,1,1,1,0,0,0,20.15,238.15,0,0,1,3,26.461111111111112,0,-6.311111111111114,0,0,0,0,Low,0.1589592326561296,Low Risk
6457-USBER,1,0,0,0,1,1,0,1,0,0,0,0,0,2,0,1,2,80.8,80.8,1,1,2,3,80.8,0,0.0,0,1,1,2,Low,0.7405287510000692,High Risk
6762-NSODU,0,0,1,1,46,1,0,2,1,1,1,1,1,1,2,0,1,19.4,958.15,0,0,1,1,20.829347826086956,0,-1.429347826086957,1,0,0,1,Low,0.004359118341646525,Low Risk
4662-EKDPQ,1,0,0,0,2,1,2,0,0,0,0,0,0,2,0,0,0,62.05,118.3,1,1,3,3,59.15,0,2.8999999999999986,0,1,1,2,Low,0.5168143724087341,Medium Risk
9248-OJYKK,1,1,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,76.45,76.45,1,1,2,3,76.45,0,0.0,0,1,1,2,Low,0.791352251790739,High Risk
9888-ZCUMM,1,0,1,1,64,0,1,0,2,0,2,2,2,2,2,1,0,60.05,3845.45,0,0,5,2,60.08515625,3,-0.03515625,2,1,2,5,High,0.019103579075773952,Low Risk
3398-FSHON,0,1,0,0,12,1,2,1,0,2,0,0,2,0,0,1,2,91.3,1094.5,1,1,4,3,91.20833333333333,0,0.09166666666666856,0,2,2,4,Medium,0.7673748788986202,High Risk
3319-DWOEP,1,1,1,0,6,1,0,1,0,0,2,0,2,2,0,1,2,95.75,573.75,1,1,4,3,95.625,1,0.125,0,2,2,4,Medium,0.8089865236990463,High Risk
1074-WVEVG,0,0,1,0,59,1,0,2,1,1,1,1,1,1,1,0,3,20.35,1267.0,0,0,1,2,21.47457627118644,0,-1.124576271186438,2,0,0,2,Low,0.010027989929551114,Low Risk
9979-RGMZT,0,0,0,0,7,1,0,1,0,2,0,0,2,2,1,1,3,94.05,633.45,0,0,4,3,90.49285714285715,0,3.55714285714285,0,2,2,4,Medium,0.5572212238393017,Medium Risk
6437-UDQJM,0,1,1,0,72,1,2,0,2,2,2,0,2,2,2,1,1,84.1,6129.65,0,0,7,2,85.13402777777777,2,-1.03402777777778,2,2,2,6,High,0.029682673835192977,Low Risk
1226-IENZN,1,1,0,0,16,1,0,1,0,0,0,0,0,2,0,1,2,78.75,1218.25,0,0,2,0,76.140625,0,2.609375,1,1,1,3,Medium,0.5499144183218615,Medium Risk
2108-GLPQB,1,0,1,0,25,1,2,0,0,0,2,0,0,0,0,0,1,55.55,1405.3,0,0,3,1,56.211999999999996,1,-0.661999999999999,1,1,1,3,Medium,0.22509984096721525,Low Risk
9259-PACGQ,0,0,1,0,34,1,2,0,2,2,0,2,0,0,0,0,2,62.65,2274.9,1,1,5,1,66.90882352941176,2,-4.258823529411764,1,1,2,4,Medium,0.07590067117850115,Low Risk
4415-IJZTP,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,74.5,74.5,1,1,2,3,74.5,0,0.0,0,1,1,2,Low,0.7555595173608943,High Risk
1465-VINDH,0,0,1,1,10,1,2,1,0,2,2,0,2,2,0,1,1,102.1,1068.85,1,1,6,3,106.88499999999999,1,-4.784999999999997,0,2,2,4,Medium,0.7282518055647991,High Risk
5474-LAMUQ,1,0,1,0,24,1,0,2,1,1,1,1,1,1,1,0,3,20.1,533.9,0,0,1,0,22.245833333333334,0,-2.145833333333332,1,0,0,1,Low,0.029271291641227437,Low Risk
3468-DRVQJ,0,0,1,1,10,1,2,0,2,2,0,0,2,0,1,0,2,70.3,676.15,0,0,5,3,67.615,1,2.6850000000000023,0,1,2,3,Medium,0.15528767718672748,Low Risk
1122-YJBCS,1,0,1,0,69,1,0,0,2,2,0,0,0,0,1,1,1,53.65,3804.4,0,0,3,2,55.13623188405797,1,-1.4862318840579718,2,1,1,4,Medium,0.015313740564525412,Low Risk
4990-ALDGW,1,0,0,0,57,1,0,2,1,1,1,1,1,1,2,0,3,20.75,1118.8,0,0,1,2,19.628070175438594,0,1.1219298245614056,2,0,0,2,Low,0.0044809025881221345,Low Risk
4816-OKWNX,1,0,1,1,50,1,0,1,0,2,2,2,2,2,1,1,0,103.4,5236.4,0,0,6,2,104.728,2,-1.3279999999999887,2,2,2,6,High,0.13681334322910496,Low Risk
3315-IKYZQ,1,0,1,1,28,0,1,0,2,0,2,2,2,0,1,0,3,50.8,1386.8,0,0,4,1,49.528571428571425,3,1.2714285714285722,1,1,2,4,Medium,0.07859779542692902,Low Risk
2810-FTLEM,0,0,0,0,16,1,0,0,2,0,0,0,0,0,0,1,2,50.15,762.25,1,1,2,0,47.640625,1,2.5093749999999986,1,0,1,2,Low,0.16935451759510073,Low Risk
4747-LCAQL,1,0,0,0,25,1,0,0,2,2,0,2,2,2,0,1,3,79.0,1902.0,0,0,6,1,76.08,2,2.9200000000000017,1,1,2,4,Medium,0.1577709310693064,Low Risk
3411-WLRSQ,0,1,1,0,3,1,0,1,0,2,0,0,0,0,0,1,0,74.6,239.05,0,0,2,3,79.68333333333334,0,-5.083333333333343,0,1,1,2,Low,0.667509664270146,Medium Risk
0898-XCGTF,1,0,1,0,61,1,2,1,0,0,0,0,2,2,1,1,0,96.5,5673.7,0,0,4,2,93.01147540983607,0,3.4885245901639337,2,2,2,6,High,0.25615884582071524,Low Risk
8006-PYCSW,0,0,0,0,2,1,0,2,1,1,1,1,1,1,0,0,3,20.1,39.8,0,0,1,3,19.9,0,0.20000000000000284,0,0,0,0,Low,0.22355251454384095,Low Risk
8249-THVEC,1,0,1,1,51,1,0,2,1,1,1,1,1,1,1,0,3,19.4,997.75,0,0,1,2,19.563725490196077,0,-0.16372549019607874,2,0,0,2,Low,0.009968151425707705,Low Risk
8722-PRFDV,0,0,1,1,71,1,0,0,2,0,2,0,2,2,2,0,1,77.55,5574.35,0,0,5,2,78.51197183098591,2,-0.9619718309859167,2,1,2,5,High,0.013014342260599446,Low Risk
2164-SOQXL,0,0,1,1,20,1,0,2,1,1,1,1,1,1,0,0,3,20.05,406.05,0,0,1,0,20.302500000000002,0,-0.2525000000000013,1,0,0,1,Low,0.05985062159545107,Low Risk
4020-KIUDI,1,0,1,1,6,1,0,2,1,1,1,1,1,1,0,0,1,19.85,138.85,0,0,1,3,23.141666666666666,0,-3.2916666666666643,0,0,0,0,Low,0.14225744332718693,Low Risk
5850-BDWCY,0,0,0,0,6,1,0,2,1,1,1,1,1,1,0,0,3,20.2,123.65,0,0,1,3,20.608333333333334,0,-0.408333333333335,0,0,0,0,Low,0.1969545427699764,Low Risk
2038-YSEZE,0,0,0,0,29,1,2,0,2,2,0,2,0,0,0,0,3,67.45,1801.1,0,0,5,1,62.106896551724134,2,5.343103448275869,1,1,2,4,Medium,0.09263488057387533,Low Risk
0827-ITJPH,1,0,0,0,36,1,0,2,1,1,1,1,1,1,2,1,1,18.55,689.0,0,0,1,1,19.13888888888889,0,-0.5888888888888886,1,0,0,1,Low,0.010098374742361617,Low Risk
8799-OXZMD,0,0,0,0,28,0,1,0,0,0,2,0,0,0,0,1,3,29.75,790.7,0,0,1,1,28.239285714285717,1,1.5107142857142826,1,0,0,1,Low,0.3427676954973019,Medium Risk
1925-TIBLE,0,0,1,0,7,1,2,1,0,0,0,0,2,0,0,1,2,86.5,582.5,1,1,3,3,83.21428571428571,0,3.285714285714292,0,2,1,3,Medium,0.7831924915444642,High Risk
1705-GUHPV,0,0,0,0,63,1,2,2,1,1,1,1,1,1,2,0,3,24.2,1618.2,0,0,2,2,25.685714285714287,0,-1.4857142857142875,2,0,1,3,Medium,0.005329724944518339,Low Risk
4779-ZGICK,1,0,1,1,48,1,2,2,1,1,1,1,1,1,2,0,3,23.55,1173.35,0,0,2,1,24.444791666666664,0,-0.8947916666666629,2,0,1,3,Medium,0.0060722599015266675,Low Risk
0048-PIHNL,0,0,1,0,49,1,0,2,1,1,1,1,1,1,1,0,0,20.45,900.9,0,0,1,2,18.385714285714286,0,2.064285714285713,2,0,0,2,Low,0.011763191960082405,Low Risk
0818-OCPZO,1,1,0,0,27,1,2,1,0,2,0,0,0,0,0,1,2,81.45,2122.05,1,1,3,1,78.59444444444445,0,2.8555555555555543,1,1,1,3,Medium,0.5003604045471096,Medium Risk
3967-KXAPS,1,0,1,0,72,1,2,0,2,2,2,2,2,2,2,0,1,92.3,6719.9,0,0,8,2,93.33194444444445,3,-1.0319444444444485,2,2,2,6,High,0.014238707702772226,Low Risk
1447-GIQMR,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.15,69.15,1,1,1,3,69.15,0,0.0,0,1,0,1,Low,0.6826939958245885,Medium Risk
3704-IEAXF,0,0,1,1,72,0,1,0,0,2,0,2,2,2,2,0,1,53.65,3784.0,0,0,4,2,52.55555555555556,1,1.0944444444444414,2,1,2,5,High,0.01388324094640517,Low Risk
6810-VCAEX,0,0,0,0,47,0,1,0,2,2,0,2,0,0,1,0,1,39.65,1798.65,0,0,3,1,38.26914893617022,2,1.3808510638297804,1,0,1,2,Low,0.02557924936534433,Low Risk
0674-EYYZV,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,1,2,54.65,54.65,0,0,2,3,54.65,0,0.0,0,1,1,2,Low,0.5630257496715257,Medium Risk
4480-MBMLB,0,0,0,0,36,1,2,1,0,2,2,0,2,2,1,1,0,104.8,3886.45,0,0,6,1,107.95694444444445,1,-3.1569444444444485,1,2,2,5,High,0.3631460577312595,Medium Risk
1395-OFUWC,1,0,1,1,43,0,1,0,0,2,0,0,0,0,0,0,1,29.3,1224.05,0,0,1,1,28.46627906976744,0,0.833720930232559,1,0,0,1,Low,0.10457468993070079,Low Risk
0822-QGCXA,0,1,1,0,27,1,2,0,0,2,2,2,2,2,0,0,2,83.85,2310.2,0,0,7,1,85.56296296296296,2,-1.712962962962962,1,1,2,4,Medium,0.28337387215458676,Low Risk
0872-NXJYS,0,0,0,0,9,1,0,1,0,0,0,0,0,2,0,1,2,79.55,723.4,1,1,2,3,80.37777777777778,0,-0.8277777777777828,0,1,1,2,Low,0.6969628608542879,Medium Risk
2832-KJCRD,0,0,0,0,38,1,2,1,0,0,2,2,2,2,0,1,2,103.65,3988.5,0,0,6,1,104.96052631578948,2,-1.310526315789474,1,2,2,5,High,0.5022900209132647,Medium Risk
3588-WSTTJ,0,1,0,0,35,1,2,1,2,0,0,0,2,2,0,1,2,99.05,3554.6,0,0,5,1,101.56,1,-2.510000000000005,1,2,2,5,High,0.5575196278337458,Medium Risk
5090-EMGTC,0,0,1,0,59,1,0,1,0,2,0,2,2,2,2,1,3,100.05,6034.85,0,0,5,2,102.285593220339,1,-2.2355932203389983,2,2,2,6,High,0.08479100108114042,Low Risk
2346-CZYIL,1,0,0,0,27,1,0,2,1,1,1,1,1,1,2,0,1,20.35,531.6,0,0,1,1,19.68888888888889,0,0.6611111111111114,1,0,0,1,Low,0.011649641411010069,Low Risk
3798-EPWRR,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,43.95,85.1,0,0,1,3,42.55,0,1.4000000000000057,0,0,0,0,Low,0.4523405080984165,Medium Risk
6258-NGCNG,1,0,0,0,7,1,2,2,1,1,1,1,1,1,0,0,3,23.5,173.0,0,0,2,3,24.714285714285715,0,-1.2142857142857153,0,0,1,1,Low,0.23114111242708577,Low Risk
4186-ZBUEW,0,0,0,0,36,1,2,0,0,2,0,2,0,2,1,1,3,70.7,2511.95,0,0,5,1,69.77638888888889,1,0.9236111111111143,1,1,2,4,Medium,0.09298519046582183,Low Risk
5274-XHAKY,0,0,1,1,41,1,2,1,2,2,0,0,2,0,0,1,0,94.3,3893.6,0,0,5,1,94.96585365853659,1,-0.6658536585365908,1,2,2,5,High,0.27125002780414986,Low Risk
1442-BQPVU,0,0,0,0,13,0,1,0,0,2,0,0,0,0,0,0,2,29.15,357.15,0,0,1,0,27.47307692307692,0,1.676923076923078,0,0,0,0,Low,0.3163947952077387,Medium Risk
3978-YNKDD,1,0,0,1,19,1,0,2,1,1,1,1,1,1,2,0,1,20.85,467.5,0,0,1,0,24.605263157894736,0,-3.755263157894735,1,0,0,1,Low,0.011600623627033305,Low Risk
4940-KHCWD,0,0,1,0,60,0,1,0,2,2,0,2,0,0,2,0,0,37.7,2288.7,0,0,3,2,38.144999999999996,2,-0.4449999999999932,2,0,1,3,Medium,0.007641396082520295,Low Risk
9412-ARGBX,0,0,0,1,48,1,0,1,0,2,2,2,2,0,2,1,3,95.5,4627.85,1,1,5,1,96.41354166666667,2,-0.9135416666666742,2,2,2,6,High,0.05601852625038838,Low Risk
1389-CXMLU,1,1,0,0,3,1,2,1,0,0,2,0,2,0,0,0,2,91.05,289.1,1,1,4,3,96.36666666666667,1,-5.316666666666677,0,2,2,4,Medium,0.7970081995055119,High Risk
9589-ABEPT,1,0,1,0,69,1,2,1,0,2,0,2,2,0,2,1,3,92.45,6460.55,0,0,5,2,93.63115942028986,1,-1.181159420289859,2,2,2,6,High,0.05713611252327124,Low Risk
9388-ZEYVT,1,0,0,0,43,0,1,0,0,0,2,2,0,2,1,0,2,44.15,1931.3,0,0,3,1,44.913953488372094,2,-0.7639534883720955,1,0,1,2,Low,0.0771753960892339,Low Risk
0305-SQECB,0,0,0,1,11,0,1,0,2,0,0,2,0,0,1,1,3,36.05,402.6,0,0,2,3,36.6,2,-0.5500000000000043,0,0,1,1,Low,0.17964810032973827,Low Risk
7605-SNLQG,0,0,1,0,45,1,0,0,0,0,2,0,0,0,0,1,1,50.25,2221.55,0,0,2,1,49.36777777777778,1,0.882222222222218,1,0,1,2,Low,0.11741173786321565,Low Risk
4670-TABXH,1,0,1,0,72,1,2,1,0,2,2,2,2,2,2,1,1,109.75,7758.9,0,0,7,2,107.76249999999999,2,1.9875000000000114,2,2,2,6,High,0.07509023678998979,Low Risk
5561-NWEVX,0,1,1,0,2,1,2,1,0,0,2,0,0,0,0,0,2,79.2,172.85,1,1,3,3,86.425,1,-7.224999999999994,0,1,1,2,Low,0.7530388398942285,High Risk
0064-SUDOG,0,0,1,1,12,1,0,2,1,1,1,1,1,1,2,0,0,20.3,224.5,0,0,1,3,18.708333333333332,0,1.5916666666666686,0,0,0,0,Low,0.023380166260601166,Low Risk
8561-NMTBD,0,0,1,1,67,1,2,1,0,2,2,2,2,2,1,1,1,112.35,7388.45,0,0,7,2,110.27537313432836,2,2.0746268656716325,2,2,2,6,High,0.15627003790583824,Low Risk
5161-XEUVX,1,0,1,0,37,1,2,1,0,0,2,2,2,0,2,0,3,94.3,3460.95,0,0,5,1,93.53918918918919,2,0.7608108108108098,1,2,2,5,High,0.10277368840583095,Low Risk
8292-FRFZQ,0,0,0,0,39,0,1,0,2,2,0,2,0,0,1,0,0,41.15,1700.9,0,0,3,1,43.61282051282051,2,-2.462820512820514,1,0,1,2,Low,0.03620688828008093,Low Risk
8591-NXRCV,0,0,0,0,41,1,2,0,2,0,2,2,0,2,0,1,0,74.65,3090.65,0,0,6,1,75.38170731707318,3,-0.7317073170731732,1,1,2,4,Medium,0.11315187459873502,Low Risk
7895-VONWT,0,0,0,0,25,0,1,0,0,0,2,0,2,2,0,1,2,48.25,1293.8,0,0,3,1,51.751999999999995,1,-3.5019999999999953,1,0,1,2,Low,0.5220235192813285,Medium Risk
4526-RMTLL,1,0,1,1,8,1,2,0,2,2,0,2,0,2,2,1,1,76.15,645.8,0,0,6,3,80.725,2,-4.574999999999989,0,1,2,3,Medium,0.06598570446729515,Low Risk
6253-GNHWH,0,0,1,1,71,1,2,0,2,2,2,2,0,0,2,0,3,71.1,5224.95,0,0,6,2,73.59084507042253,3,-2.4908450704225373,2,1,2,5,High,0.0058246450496892395,Low Risk
4566-NECEV,1,0,0,0,5,1,2,1,0,2,2,0,0,2,0,0,2,96.55,500.1,0,0,5,3,100.02000000000001,1,-3.470000000000013,0,2,2,4,Medium,0.7067531226621063,High Risk
8080-POTJR,0,0,0,0,30,1,2,0,2,0,2,0,2,2,1,1,1,79.3,2427.1,0,0,6,1,80.90333333333334,2,-1.6033333333333388,1,1,2,4,Medium,0.15537765387618988,Low Risk
6906-MPARY,1,0,0,0,40,1,0,1,0,2,0,2,0,2,1,1,1,89.6,3488.15,0,0,4,1,87.20375,1,2.396249999999995,1,2,2,5,High,0.12604138999080486,Low Risk
3662-FXJFO,0,0,0,0,54,1,0,2,1,1,1,1,1,1,2,1,3,20.5,1035.7,0,0,1,2,19.17962962962963,0,1.3203703703703695,2,0,0,2,Low,0.00688480225844674,Low Risk
8107-RZLNV,1,0,1,0,72,1,2,1,0,2,2,0,2,2,2,1,0,106.3,7565.35,0,0,6,2,105.07430555555555,1,1.2256944444444429,2,2,2,6,High,0.10549511263022061,Low Risk
0516-OOHAR,1,0,1,1,28,1,0,1,0,2,2,0,2,2,1,0,0,100.35,2799.0,0,0,5,1,99.96428571428571,1,0.3857142857142861,1,2,2,5,High,0.21244807379426622,Low Risk
2027-CWDNU,1,0,1,1,18,1,0,1,0,0,0,2,0,2,0,1,2,85.6,1601.5,0,0,3,0,88.97222222222223,1,-3.3722222222222342,1,2,1,4,Medium,0.35848819845992175,Medium Risk
2737-WFVYW,0,0,0,0,2,0,1,0,0,0,0,0,2,2,0,1,2,45.25,85.5,1,1,2,3,42.75,0,2.5,0,0,1,1,Low,0.7728454324574812,High Risk
9912-OMZDS,0,0,1,1,59,1,2,1,0,2,2,0,2,2,1,1,2,106.15,6256.2,0,0,6,2,106.03728813559322,1,0.1127118644067906,2,2,2,6,High,0.256984546874482,Low Risk
3733-ZEECP,1,0,1,1,22,1,0,0,0,0,0,2,0,0,0,1,2,51.1,1232.9,0,0,2,0,56.040909090909096,1,-4.940909090909095,1,1,1,3,Medium,0.12730948488481936,Low Risk
7878-RTCZG,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.9,19.9,0,0,1,3,19.9,0,0.0,0,0,0,0,Low,0.23045357755611678,Low Risk
2452-MRMZF,0,1,1,0,72,1,2,2,1,1,1,1,1,1,2,1,1,25.7,1937.4,0,0,2,2,26.908333333333335,0,-1.2083333333333357,2,0,1,3,Medium,0.005507216431143616,Low Risk
2272-QAGFO,0,1,0,0,14,1,2,1,0,0,0,0,0,0,0,1,2,74.3,1096.25,1,1,2,0,78.30357142857143,0,-4.003571428571433,0,1,1,2,Low,0.6121969531499839,Medium Risk
7103-IPXPJ,1,0,1,0,50,1,2,1,0,0,0,2,2,2,1,0,2,99.4,5059.75,0,0,5,2,101.195,1,-1.7949999999999875,2,2,2,6,High,0.2207150754779464,Low Risk
4342-HFXWS,0,0,1,1,48,1,0,0,2,0,2,2,2,0,1,0,0,69.7,3023.65,0,0,5,1,62.99270833333333,3,6.70729166666667,2,1,2,5,High,0.017087742117187766,Low Risk
3545-CNWRG,0,0,1,1,49,1,2,1,0,2,0,0,2,2,0,1,2,98.35,4889.2,0,0,5,2,99.7795918367347,0,-1.4295918367347014,2,2,2,6,High,0.4635429536485959,Medium Risk
1785-BPHTP,1,0,1,1,28,1,0,1,0,0,2,0,2,0,0,0,2,85.45,2289.9,0,0,3,1,81.78214285714286,1,3.6678571428571445,1,2,1,4,Medium,0.36093234755254744,Medium Risk
4989-LIXVT,1,1,0,0,68,1,2,1,0,2,2,0,0,2,0,1,2,95.9,6503.2,0,0,5,2,95.63529411764705,1,0.2647058823529562,2,2,2,6,High,0.36910779604597915,Medium Risk
7315-WYOAW,1,0,0,0,13,1,2,1,0,0,0,2,2,2,0,0,2,100.75,1313.25,0,0,5,0,101.01923076923077,1,-0.2692307692307736,0,2,2,4,Medium,0.536254513590581,Medium Risk
